0.000000,87.179413,39.156693,93.257423,32.444046,41.033726,103.351028,135.941391,72.952049,83.234612,79.578293,85.067589,76.093788,98.204758,76.458733,49.688438,59.097832,39.313374,80.664841,35.027279,51.549255,36.811409,27.838623,30.674047,55.492092,51.763973,96.240311,108.388191,101.319702,104.543770,77.663887,45.024803,32.771336,79.986343,51.762535,115.666344,133.960831,141.526337,104.872482,103.684227,105.102745,84.676399
86.774788,0.000000,70.081055,42.200752,101.421173,117.116669,29.081156,70.993614,56.648617,58.602585,54.029488,92.748978,79.277794,72.672256,43.774529,117.034363,83.148712,95.551636,78.907944,116.861771,76.683052,119.078857,103.612656,92.333450,68.297348,80.660561,54.741646,36.593796,42.255093,41.385548,59.960693,82.931793,65.194252,18.461239,36.771473,40.870537,63.820107,71.663467,41.937901,71.409714,48.645073,28.025465
39.350128,70.250000,0.000000,61.895962,44.346073,58.748554,77.700935,105.663956,61.773178,52.251450,50.306660,72.746765,59.490200,67.975021,46.033123,56.491241,50.041893,44.988125,70.403625,59.216187,38.690586,55.474129,48.268600,24.937574,18.571667,40.447975,63.301254,81.376366,76.973045,87.025185,61.204762,47.762100,33.157436,61.826324,50.848530,94.556831,108.115257,112.737373,75.081879,73.650818,75.413765,59.250221
93.392365,42.137417,61.911804,0.000000,99.916145,109.262009,34.847691,61.443699,66.399361,44.916416,38.489014,69.169052,54.209435,42.489510,21.353539,108.700607,67.032463,81.635948,67.891190,110.862648,72.383774,113.140106,104.356415,84.363899,53.938381,75.025383,31.402140,39.597378,43.080143,63.637356,63.051029,86.429779,71.156921,40.024368,56.162136,57.473358,63.078609,68.400406,28.595100,45.029556,35.906078,45.966824
32.295670,101.433914,44.058723,99.613144,0.000000,50.816849,112.918488,144.108963,77.087555,86.760796,88.750160,96.347908,87.194351,106.246956,84.571266,55.453083,70.630539,59.076706,92.048134,46.572071,61.524296,36.266998,18.687937,29.249559,58.490330,46.368416,99.949936,115.658905,108.483734,111.823250,80.879822,39.772823,39.667637,91.354698,69.656006,126.671158,145.243027,150.515930,112.991219,111.854393,113.893013,95.434128
40.845768,117.087685,58.130577,108.768204,50.983727,0.000000,125.453316,146.418060,107.178612,104.941963,85.738815,80.849030,72.312752,96.073135,88.820763,35.637199,54.969379,38.299534,76.525658,16.497387,54.984512,24.624599,44.699680,37.119232,72.828056,77.585968,115.774750,130.667618,126.637138,135.915573,110.166580,78.019440,68.960808,109.668373,91.418381,142.360458,151.735550,155.118103,117.724083,102.171089,116.107246,101.045883
103.230095,28.917097,77.355087,34.801743,112.798004,125.491920,0.000000,47.930283,63.269268,60.041447,57.168419,93.041664,79.805695,63.993889,42.784428,124.211296,88.435272,101.755898,88.531647,125.835510,87.276711,127.379677,116.699272,100.098976,71.469322,88.080948,46.663326,14.554289,38.194183,45.861870,65.044159,94.555687,79.266785,28.833431,55.017262,27.755285,40.936821,49.210926,24.676310,61.075508,39.502815,39.155891
135.613663,69.789619,105.442078,61.132000,144.047424,146.585129,47.703609,0.000000,107.364098,95.831352,71.060966,98.295158,89.420280,70.172729,63.358658,147.207825,99.535210,115.865898,91.944733,147.061584,109.474945,151.582535,146.748550,128.056015,102.932526,123.941986,85.851456,58.500694,83.811409,91.301117,108.121117,132.858170,115.707268,72.177162,90.809898,59.529655,27.635109,39.063477,34.493652,57.270367,43.756561,61.189514
72.684532,56.810970,61.533794,66.433563,77.057365,107.082550,63.284477,107.837753,0.000000,48.187088,78.987144,112.022598,98.766647,95.156525,64.159348,105.758865,98.836983,95.510262,109.976692,105.247627,80.479111,101.592247,80.519043,76.860779,66.665314,53.655899,67.631592,63.476528,51.266380,45.673573,20.229475,44.791546,42.059811,40.066452,48.383049,73.018570,99.058731,107.336029,78.068275,99.226570,87.663254,67.521637
82.751999,58.353760,51.801090,44.844994,86.658325,104.670990,60.088409,96.125565,47.930565,0.000000,65.824722,97.252922,83.958496,78.922997,48.254230,102.950073,84.159447,86.681274,95.301628,105.373253,76.268234,103.993874,92.380402,72.800293,42.198738,59.745247,42.433041,60.142681,55.608250,58.081318,39.578922,70.965401,58.588810,44.104881,55.796246,76.573242,94.403923,101.828278,63.330986,81.672607,71.234940,64.826035
79.571785,54.421326,50.417519,38.483013,89.265900,86.047684,57.279148,71.387131,78.937302,65.974876,0.000000,47.983284,34.957600,32.600487,21.193718,88.547356,40.696953,55.407219,46.215935,86.525299,48.850010,93.467964,90.508430,73.093735,55.289616,79.091927,65.155449,64.663284,71.716476,86.322983,79.903229,86.566704,68.003853,57.332718,53.913765,78.680817,77.884941,79.696747,43.552532,36.751343,40.519817,36.243389
85.410980,92.735992,73.074837,69.075470,96.639870,81.309280,92.945251,98.384819,111.952896,97.375092,47.358128,0.000000,23.918619,36.235287,54.186340,85.593826,27.388496,50.614452,29.112122,81.584724,64.654732,88.816994,94.662483,81.322121,79.243774,104.377922,98.216949,99.638908,106.740784,122.796524,112.320671,110.247559,93.149071,93.673889,91.538033,114.909431,107.579773,110.144180,74.729836,46.122875,71.107925,70.663483
76.406937,79.507477,59.444771,54.261280,87.286476,72.416618,79.716125,89.162247,98.442131,84.012291,34.221504,23.785563,0.000000,33.060162,40.069839,76.405563,20.464874,41.957195,27.444759,72.889885,53.330250,79.556641,85.358192,71.983955,66.029182,91.089287,83.290497,86.018349,92.594826,108.813042,98.968697,98.207741,80.342758,79.877045,78.220352,101.249565,97.778465,99.439377,63.962910,41.209984,60.386982,61.531670
98.014519,72.516167,67.762360,42.314526,106.440552,96.531921,63.698505,70.151970,94.696075,78.633438,32.217705,36.433331,33.391861,0.000000,32.174393,100.343605,45.966946,65.972252,43.248550,97.008057,69.070381,103.438232,108.442299,90.336273,72.663673,96.635994,72.131813,70.023338,81.837837,99.482613,94.643143,104.426521,86.209183,71.362854,74.050659,86.871979,78.526924,81.888115,43.818138,24.668736,43.028744,50.289017
76.127243,43.785282,45.827137,21.218937,84.524277,89.247108,42.788868,63.217678,64.015900,48.373810,20.899139,54.274696,40.151848,32.385208,0.000000,88.877205,48.650059,62.118328,53.060772,90.818581,52.546783,93.250679,87.217529,68.486702,46.462139,69.317146,47.015652,48.702042,54.032547,70.119377,63.787907,77.397385,59.260765,41.473232,46.966610,64.016449,67.071350,70.630280,32.435394,37.360088,33.298813,30.056932
49.927261,117.022758,56.672840,108.934105,55.811100,35.763741,124.844391,147.626373,106.433876,103.755363,88.669777,85.735771,76.461227,100.524223,89.116814,0.000000,60.030720,45.814693,81.448761,41.761261,59.892342,41.605949,54.680134,34.559765,70.043846,77.315353,114.748833,129.932404,125.553955,134.697617,109.206856,79.987427,69.101189,108.648148,93.328644,141.439941,152.112442,155.548660,118.017159,106.681725,116.816566,102.341110
59.067806,83.100327,49.664097,66.744278,70.453964,55.006577,88.321327,99.346672,98.797943,84.317841,40.639690,27.274910,20.323027,45.602806,48.638004,59.424873,0.000000,24.281664,22.749514,55.593903,45.771503,62.621513,68.500229,55.140186,64.073677,80.810738,92.321915,95.350586,99.090866,112.980927,99.171097,84.093254,69.085495,83.645668,81.496826,109.505211,107.586853,109.022118,73.627846,51.872929,70.025658,65.896255
39.608585,95.797119,44.614708,81.564468,59.128464,38.371662,102.074745,116.113312,95.717827,87.104256,55.466183,50.583607,41.942108,65.860741,62.301682,45.907726,24.683872,0.000000,46.280518,36.431866,31.398924,47.371445,55.197006,44.129276,59.266365,74.426170,96.948120,108.759819,108.500664,119.355034,97.596573,76.278320,62.353100,91.657211,79.912155,123.015099,123.239807,124.866211,88.998146,71.937996,85.828491,79.496719
80.836662,78.779366,70.560860,67.736816,92.115501,76.799011,88.534615,91.852737,109.904999,95.497208,45.888000,29.172373,27.568872,43.389267,53.368076,81.065308,22.910173,46.043850,0.000000,77.133698,59.645245,84.290810,90.161674,76.742073,77.041016,102.081139,97.123543,96.513290,105.591713,115.797188,110.384659,105.676048,88.264595,86.703804,83.302818,102.911491,97.627319,94.921982,69.101913,44.706200,58.063705,52.576637
34.864231,117.027206,59.031132,110.616318,46.718979,16.353329,126.084267,147.037048,105.575050,105.792419,86.007721,81.376205,72.508949,96.622513,90.655701,41.902241,55.435505,36.346298,76.995659,0.000000,53.094353,20.404858,37.403118,39.688450,74.266808,77.258041,116.744492,131.799667,127.415703,135.927750,109.558228,74.286110,65.672173,109.838776,85.835602,142.618500,153.532196,155.688095,119.552856,102.764374,116.623360,100.934288
51.383457,76.810440,38.470917,72.394699,61.519672,55.126320,87.806488,109.730171,80.603081,76.789948,48.577164,64.398865,52.864754,69.296310,52.706673,59.473385,45.524029,31.176022,59.277328,53.337997,0.000000,60.840664,60.862930,48.313686,53.464497,67.339249,86.434769,94.170944,91.974426,102.308113,83.194244,69.077827,51.466949,74.262558,48.866505,105.233604,114.082718,115.478134,80.139954,74.096939,78.860474,60.958115
36.849476,119.207344,55.797485,112.830048,36.616852,24.554373,127.756050,151.902893,102.056419,104.669868,92.900604,88.647346,79.555977,103.299004,93.301208,41.583088,62.866146,47.747379,84.312088,20.585129,61.184650,0.000000,28.427906,34.366135,69.704193,70.366928,116.080032,132.712418,127.607567,134.380417,105.615112,66.683716,62.732899,110.204765,86.513214,143.860672,156.229279,159.820587,122.363647,109.477959,121.062538,104.829575
27.745020,103.893265,48.071655,104.107834,18.784203,44.425430,116.928482,146.857361,80.496979,92.611115,90.481628,94.589279,85.430466,108.485588,87.310104,54.591431,68.837196,55.437073,90.301956,37.471043,61.045284,28.238321,0.000000,31.597176,62.957260,53.110252,105.536972,120.738754,113.643623,116.262871,85.516457,41.505020,42.262417,95.156464,70.360443,130.767227,148.609009,152.418884,115.930473,114.014717,115.927704,97.153595
